,0,1,2,3,4,5,6,7
51,0.9998078216567245,0.0003060531681117075,2.473572229865188e-07,2.4186039580904057e-08,0.01960168571488724,2.4186039580904057e-08,1.97885778389215e-08,1.601775439517146e-06
52,0.9998151400298468,2.9963068921965683e-05,2.7773584664266037e-06,1.5738364643084091e-07,0.01922718976999364,1.5738364643084091e-07,1.388679233213302e-07,5.922716929654733e-06
53,0.9998220482235222,6.764534412531287e-05,7.083220299157552e-07,4.486039522799783e-08,0.018864445488567173,4.486039522799783e-08,1.00345620904732e-08,2.476175762913828e-06
54,0.9998285763251312,5.24040094300206e-05,1.9843238831466773e-07,5.15924209618136e-09,0.01851526975914852,5.15924209618136e-09,1.84542121132641e-08,1.7852961976670655e-06
55,0.9998347517133226,0.0004724158664892713,9.173230493739177e-08,8.714568969052216e-09,0.018172674135774464,8.714568969052216e-09,2.063976861091315e-08,2.0864512758009758e-06
56,0.9998405993454448,9.529247207122264e-05,2.847094504450346e-07,2.1243705148591043e-08,0.01785404203450029,2.1243705148591043e-08,8.979298052497244e-09,1.68372788847802e-06
57,0.9998461420100133,0.0008450400260503424,6.086990436732348e-07,3.886309278836806e-08,0.01752079327309039,3.886309278836806e-08,1.8260971310197042e-08,4.213602072319569e-06
58,0.9998514005489977,0.00035367037606370117,2.705129054951288e-07,6.311967794886336e-09,0.017235188747811138,6.311967794886336e-09,2.254274212459406e-08,2.4953312682450653e-06
59,0.9998563940539733,0.0003274832124249764,2.0472204661586576e-08,8.598325957866361e-09,0.016943554049501527,8.598325957866361e-09,1.1054990517256748e-08,5.494739731169835e-07
60,0.9998611400396,0.0005203239842179004,1.7578512980334475e-06,3.711019406959501e-08,0.016656226999299594,3.711019406959501e-08,5.17589548865404e-08,8.457217911649809e-07
61,0.9998656545973652,0.00017758120149128078,2.1660952987125817e-06,5.650683387945867e-08,0.016390278057019314,5.650683387945867e-08,1.6952050163837597e-08,1.4192633109390703e-06
62,0.9998699525321245,0.0015593318450943814,3.6414897960248084e-06,2.5332102928868226e-08,0.016051370369590746,2.5332102928868226e-08,1.4407633540793808e-07,1.8919914374998456e-06
63,0.999874047483599,0.0001799634499580343,4.101649761961649e-07,1.676326424453891e-08,0.015869996259423005,1.676326424453891e-08,1.622826644950044e-08,6.922871467797878e-07
64,0.9998779520346953,0.00029964846181041604,1.1027853282994456e-07,7.351902188662972e-09,0.015620218985142782,7.351902188662972e-09,3.455394028671597e-08,2.1320516347122615e-06
65,0.999881677808259,0.00031241959035677164,3.6818800468140685e-07,7.77285787660748e-09,0.015379622053325347,7.77285787660748e-09,6.136466744690116e-09,1.643754892010992e-06
66,0.9998852355536475,0.0021263304935892112,7.35348019075688e-07,3.6767400953784397e-09,0.014999812730110652,3.6767400953784397e-09,1.6361493424434058e-07,7.612690367481059e-06
67,0.9998886352243331,0.0010772161118258294,5.118893513571396e-07,6.01469987844639e-08,0.014884782544931825,6.01469987844639e-08,2.4954605878660553e-08,1.728906284208739e-06
68,0.9998918860475786,1.2175610828057429e-05,3.3100617643376933e-07,1.03815573517864e-08,0.014704287375717334,1.03815573517864e-08,2.8586897055643713e-09,7.957689396173663e-07
69,0.9998949965870997,0.0012970007788950598,6.11454285107507e-07,4.968066066498495e-08,0.014433072672820147,4.968066066498495e-08,5.044497852136933e-08,1.3795937307738129e-06
70,0.9998979747995099,0.0009739009891557084,6.580935796993887e-07,4.021682987051819e-08,0.014251016468390259,4.021682987051819e-08,5.922842217294499e-08,6.154637400366392e-06
71,0.9999008280852423,0.0008108919348619106,1.0737610227915435e-06,1.6519400350639128e-09,0.014059744235430716,1.6519400350639128e-09,7.516327159540806e-08,6.292239593558444e-06
72,0.9999035633345557,3.100392228095139e-05,2.39327230955625e-07,7.179816928668749e-09,0.01388751486981004,7.179816928668749e-09,1.0861774327986057e-08,5.462183801887227e-07
73,0.9999061869691634,0.013696771461403376,1.5251669649919097e-05,6.005344924655644e-07,0.00010104231143071402,6.005344924655644e-07,6.005344924655644e-07,7.258841524008371e-05
74,0.9999087049799531,0.00010609007642466718,5.997570434138311e-07,2.9040867365301295e-08,0.013511863298749842,2.9040867365301295e-08,2.0833665718585707e-08,2.0707401077867008e-07
75,0.9999111229612074,1.0697333470618958e-05,3.369380384673044e-07,6.289510051389683e-09,0.013332144006361481,6.289510051389683e-09,7.861887564237103e-09,3.2278664085167753e-07
76,0.9999134461416997,0.00031608511799474697,3.347585401125923e-07,8.270505108664043e-09,0.013152958416206202,8.270505108664043e-09,5.907503649045745e-10,1.3350958246843386e-07
77,0.9999156794129789,0.0035861225635351853,3.015285469950165e-06,4.3554123454835706e-08,0.012480936623561496,4.3554123454835706e-08,2.5127378916251373e-07,9.380888128733844e-07
78,0.9999178273551348,3.540762841901317e-05,3.21655549200999e-07,1.6297214492850616e-08,0.012819410363779576,1.6297214492850616e-08,1.543946636164795e-08,1.2278664498166137e-06
79,0.9999198942602954,0.00040552296313354423,2.5081550234492845e-07,4.1802583724154734e-09,0.012650715912440947,4.1802583724154734e-09,2.508155023449284e-08,6.674479201290039e-07
80,0.9999218841540818,0.0003854335731085708,2.524007236790526e-07,4.353912483463657e-08,0.012493078619942068,4.353912483463657e-08,4.1646119407043684e-08,4.151991904520415e-06
81,0.9999238008152207,5.515882787843238e-05,3.4887907173445396e-08,1.569955822805043e-08,0.012344614966576814,1.569955822805043e-08,1.7095074514988242e-08,1.43930061044049e-06
82,0.9999256477934954,4.8306703173564326e-05,2.9492367741859584e-07,1.0001759495065425e-08,0.012194119530846597,1.0001759495065425e-08,1.1412264039241319e-08,3.013350617103044e-08
83,0.9999274284261899,7.034388849842085e-05,1.346194679311742e-07,1.4976415807343132e-08,0.012047113012594273,1.4976415807343132e-08,7.740619406042517e-09,8.760361875621162e-07
84,0.9999291458531723,0.007284778385971346,6.841011728046844e-06,8.111485334684116e-07,0.00941420942518218,8.111485334684116e-07,9.772873897209776e-09,8.882565085173965e-05
85,0.9999308030307444,2.5052083280054876e-05,3.8461390758859525e-08,1.2564054314560778e-08,0.011763865079822706,1.2564054314560778e-08,4.743571526926009e-09,1.0323037279677897e-06
86,0.9999324027443713,0.00040795914215377985,1.0372631972003802e-07,1.0580084611443878e-08,0.011619961711901201,1.0580084611443878e-08,1.4729137400245395e-08,1.0046931328082881e-06
87,0.9999339476203911,0.0001495170848650774,2.68501329115098e-07,8.478989340476776e-10,0.011492521073624529,8.478989340476776e-10,6.359242005357582e-09,4.926292806817008e-07
88,0.9999354401367998,0.00029120145740585895,1.602418483391824e-07,1.2463254870825296e-08,0.011359170731118515,1.2463254870825296e-08,3.3828834649382946e-09,6.413234863530389e-07
89,0.9999368826331937,2.7120297403225956e-05,2.788862913592056e-07,1.007089385463798e-08,0.011235213133696959,1.007089385463798e-08,3.408610227723625e-09,2.5006804125208775e-07
90,0.9999382773199423,0.00011766365877494397,6.562512341274832e-07,7.500014104314093e-09,0.011109802142779235,7.500014104314093e-09,1.531252879630794e-08,1.2675023836290816e-06
91,0.9999396262866598,0.00032564705747186633,3.192419988352354e-07,1.7380953269918375e-08,0.010983520969926275,1.7380953269918375e-08,1.4720603279624742e-08,1.640017090683012e-06
92,0.9999409315100343,0.00010370699095846427,2.7395428052259376e-07,1.141476168844141e-08,0.010868428364509224,1.141476168844141e-08,6.963004629949259e-09,7.175319197354268e-07
93,0.9999421948610747,0.0037564253802392536,2.4687712617532572e-05,1.576215497888618e-06,0.010074485802770022,1.576215497888618e-06,1.8420831722312763e-06,1.796505856629678e-05
94,0.9999434181118172,0.0013428651183689903,9.699143850987916e-07,4.6257455289326984e-08,0.010552593901075998,4.6257455289326984e-08,6.714791896837788e-09,7.01024274029865e-06
95,0.9999446029415413,0.00015220270919301987,4.650359745457522e-08,1.4416115210918318e-08,0.010524632171122856,1.4416115210918318e-08,8.370647541823538e-09,2.8026168065957323e-07
96,0.9999457509425375,0.0017457500686364543,1.6160819386428472e-06,5.746069115174567e-08,0.010268764202796498,5.746069115174567e-08,1.4365172787936418e-08,2.791332637355896e-06
97,0.9999468636254573,0.00031716947809506827,2.1962537693409695e-07,2.4472542001227943e-08,0.010303850059078547,2.4472542001227943e-08,2.6355045232091634e-08,1.744452993933684e-06
98,0.999947942424286,0.0001767595838869705,2.692885266157642e-07,1.7562295214071579e-09,0.010202019247231846,1.7562295214071579e-09,7.844491862285306e-09,8.32335711178899e-07
99,0.999948988700964,1.897094671427153e-05,4.950922990310436e-08,7.797703709738936e-09,0.010100477010992127,7.797703709738936e-09,1.2005988251502809e-08,4.1241188509285925e-07
100,0.9999500037496876,3.490302268065826e-05,3.659566866060234e-07,1.1749135727877591e-08,0.009999439026579467,1.1749135727877591e-08,1.7334790418180055e-08,1.3409423432374393e-06
101,0.9999509888009115,0.0002153545093295318,2.0027171284870755e-07,9.457275328966747e-09,0.009898162378596906,9.457275328966747e-09,6.78698582431731e-09,3.326735674542421e-08
102,0.9999519450250809,0.00013488625510846918,2.504788105632779e-07,1.0816130456141545e-08,0.009802522407595321,1.0816130456141545e-08,6.945094292890887e-09,8.007352157688789e-07
103,0.9999528735361081,8.471865467877491e-05,1.5661406309912002e-08,1.0023300038343684e-08,0.009707910638074677,1.0023300038343684e-08,1.0493142227641042e-08,8.200312343869926e-07
104,0.9999537753946179,0.0007547230468000382,3.409205281464456e-07,2.094226101471023e-08,0.00958527286643287,2.094226101471023e-08,4.188452202942046e-08,3.3361508825759314e-06
105,0.9999546516109782,0.0005823200476771308,4.715306740384198e-07,1.1493560179686485e-08,0.00950555738727338,1.1493560179686485e-08,1.827181361898877e-08,1.8610726290953886e-06
106,0.9999555031481303,0.00041915562522665733,3.783099231667071e-07,1.6813774362964762e-09,0.009424225616531518,1.6813774362964762e-09,1.681377436296476e-08,1.927909402893447e-06
107,0.9999563309242351,0.00020933823640321246,3.350886172367242e-08,4.802936847059713e-09,0.009343041352379514,4.802936847059713e-09,7.371949579207933e-09,5.751237633839644e-07
108,0.9999571358151499,0.00019344414695339363,1.5806206016104945e-07,3.688114737091154e-09,0.009256841328507797,3.688114737091154e-09,3.5827400303171215e-09,5.635439318275283e-07
109,0.9999579186567449,8.576308832098765e-05,7.277291506013849e-08,4.886181439752154e-09,0.009173524957605152,4.886181439752154e-09,1.008424680119062e-08,4.584693648788725e-07
110,0.9999586802470745,0.00011322184447634154,4.700639627855134e-07,9.401279255710267e-09,0.009089828304367522,9.401279255710267e-09,1.0296639184825532e-08,7.203170629732296e-07
111,0.9999594213484119,0.0002123198142374316,2.6809975575369234e-07,1.3404987787684617e-09,0.009006141045155909,1.3404987787684617e-09,8.042992672610768e-09,4.985538374703037e-07
112,0.999960142689157,2.087973759974157e-05,6.739910617507386e-08,1.2637332407826349e-08,0.008928191097246596,1.2637332407826349e-08,6.571412852069701e-09,9.184813194008189e-07
113,0.9999608449656263,0.0003404103026933293,6.025533633538777e-07,2.2516467788487014e-08,0.008842660887227637,2.2516467788487014e-08,8.879733775741357e-09,2.127330505988322e-06
114,0.9999615288437351,0.0003041945234857492,1.4222894354335793e-06,2.9123069392211388e-08,0.008766314799329045,2.9123069392211388e-08,2.844578870867159e-08,4.583158385513825e-06
115,0.9999621949605747,0.0001824117266113837,2.764747258127454e-07,3.5327326076073026e-09,0.008693409839628009,3.5327326076073026e-09,5.990285725942818e-09,9.355597527363514e-07
116,0.9999628439258978,0.00020576693628351957,4.6061584028252615e-07,1.4446587717951955e-08,0.008617913000849572,1.4446587717951955e-08,8.374833459682294e-09,1.7015567881709498e-06
117,0.9999634763235145,0.0001647565954873588,2.0636176394303642e-07,9.400924801849437e-09,0.00854510817315034,9.400924801849437e-09,1.0432733621564621e-08,7.228394009226915e-07
118,0.9999640927126044,0.0004931384658849905,1.4573373984938792e-06,3.444615669167352e-08,0.008459909840865993,3.444615669167352e-08,2.3847339248081657e-08,4.823786789014741e-06
119,0.9999646936289543,3.2461810464522954e-05,2.3346355616166416e-07,8.819734343885092e-09,0.008403001896136521,8.819734343885092e-09,1.5045429174862803e-08,9.278879337669696e-07
120,0.9999652795861222,3.9483842221468376e-05,1.5673789139561106e-07,7.543011023413783e-09,0.008332950403811237,7.543011023413783e-09,7.445049841291524e-09,9.041817109884311e-07
121,0.9999658510765348,0.0001552849720340922,3.439800371128847e-07,1.467648158348308e-08,0.008262721539486128,1.467648158348308e-08,1.7886961929870004e-08,2.47665626721277e-08
122,0.9999664085725227,0.00017451644240182464,1.0374655790166625e-07,1.4317024990429942e-08,0.00819458787035575,1.4317024990429942e-08,1.6599449264266602e-09,4.5337245803028155e-07
123,0.9999669525272964,0.00031394605065360176,2.2669712727808514e-07,1.3601827636685109e-08,0.008123748230292,1.3601827636685109e-08,2.2669712727808515e-09,2.4058232632386796e-06
124,0.9999674833758674,0.002224918665272383,3.7493619661416615e-06,1.2552211799691652e-07,0.00775123530991608,1.2552211799691652e-07,6.194598031016659e-08,1.6277121405184557e-05
125,0.9999680015359181,0.000196544527204666,3.391033734731843e-07,3.8149129515733225e-09,0.007997329184148208,3.8149129515733225e-09,1.9710383583128836e-08,5.620638415318029e-07
126,0.9999685074086243,0.00023535986840968385,1.3166440573071875e-08,1.711637274499344e-09,0.007932767278835231,1.711637274499344e-09,7.373206720920251e-09,4.081596577652281e-09
127,0.9999690013794312,0.00017147878040724526,1.198779263846182e-07,2.8471007516346824e-08,0.00787190391397234,2.8471007516346824e-08,1.1987792638461821e-09,2.0010622861752397e-06
128,0.9999694838187878,0.0001805014220184574,4.226228387644114e-07,1.5848356453665428e-09,0.007810175716076013,1.5848356453665428e-09,1.3471102985615614e-08,2.3513678191754933e-06
129,0.9999699550828421,0.0003348242533084109,1.1323270413885299e-06,1.2401677119969613e-08,0.007744469919073891,1.2401677119969613e-08,2.0489727415601966e-08,2.954295171317978e-06
130,0.999970415514098,4.967592190739636e-05,1.548120067296282e-08,2.7866161211333075e-09,0.007691919700965276,2.7866161211333075e-09,3.251052141322191e-09,4.2279159037861456e-07
131,0.999970865442038,5.329630143267799e-05,2.445628526416365e-07,6.871051574217405e-09,0.0076331792981494985,6.871051574217405e-09,6.0558420654119505e-09,5.902116843751493e-07
132,0.9999713051837127,5.095591643551151e-05,2.032963791334305e-07,1.0378815145233032e-08,0.007575368776792453,1.0378815145233032e-08,7.596864693933456e-09,7.285500239576466e-07
133,0.9999717350442997,7.903359948683841e-05,2.3610443773328082e-07,4.459750490517528e-09,0.007518168675435202,4.459750490517528e-09,1.0493530565923592e-08,2.4279406346905714e-06
134,0.9999721553176328,0.00010825677666395189,2.121376255301622e-07,4.949877929037117e-09,0.007461693484127002,4.949877929037117e-09,2.3570847281129132e-09,4.2686804426124853e-07
135,0.9999725662867047,0.000171778304323693,3.12887743171404e-07,1.5644387158570198e-08,0.007405211995057359,1.5644387158570198e-08,5.4755355054995696e-09,1.185844546619621e-06
136,0.9999729682241426,0.0002267740311632078,9.700859117876179e-07,8.435529667718417e-09,0.00734924433475798,8.435529667718417e-09,4.217764833859209e-09,1.141748940525688e-06
137,0.9999733613926616,0.00019996074731437748,3.0210068773786034e-07,9.969322695349392e-09,0.007296335810244802,9.969322695349392e-09,9.06302063213581e-09,2.1008081825290814e-06
138,0.9999737460454935,0.0006456995772875686,6.405383453729108e-07,2.2607235719043914e-08,0.007217360003304769,2.2607235719043914e-08,3.617157715047025e-08,2.443088606704679e-06
139,0.9999741224267943,0.0004749537862279348,4.2580712756444643e-07,1.1000017462081531e-08,0.007178363008263328,1.1000017462081531e-08,2.945165965654087e-08,4.861298039694096e-08
140,0.9999744907720326,0.0002640328507064423,2.642740742086227e-07,1.1011419758692615e-08,0.007137793152193703,1.1011419758692615e-08,2.0554650216226218e-09,8.450897617471291e-07
141,0.9999748513083565,0.0026411646408823174,2.282757018238212e-06,2.0141973690337163e-08,0.006581859882703776,2.0141973690337163e-08,1.2085184214202298e-07,1.0743728766425843e-05
142,0.9999752042549459,1.7890555170031793e-05,2.868731186266403e-08,3.920599287897417e-09,0.007042056129236602,3.920599287897417e-09,1.1474924745065612e-09,8.238995966957109e-07
143,0.9999755498233439,0.0009467060716469152,1.1260085444662005e-06,8.132283932255894e-09,0.006928455686161029,8.132283932255894e-09,4.629146238361047e-08,1.9104611637776533e-06
144,0.9999758882177742,0.0002619818300446128,2.398347406128571e-07,5.396281663789286e-09,0.006939333415878542,5.396281663789286e-09,2.9979342576607144e-09,5.292852931899991e-07
145,0.9999762196354437,0.006841039482204711,3.299658740856033e-06,4.949488111284051e-07,0.0008711099075859929,4.949488111284051e-07,2.4197497432944243e-07,3.8710496461476035e-05
146,0.9999765442668291,0.00036020458289300603,1.4164534437351874e-07,1.038732525405804e-08,0.006839675958878889,1.038732525405804e-08,1.605313902899879e-08,1.2592271114805812e-06
147,0.9999768622959512,9.937884495881438e-05,2.3648941907075503e-08,3.7050008987751616e-09,0.006801837724487333,3.7050008987751616e-09,3.941490317845917e-09,3.980116922960807e-07
148,0.9999771739006351,0.0014800450725943012,7.017118008499679e-07,7.328989919988553e-08,0.006592504401007577,7.328989919988553e-08,5.769630362544179e-08,5.431249338578751e-06
149,0.9999774792527588,4.454479624311976e-05,1.5743151103529597e-07,4.273141013815175e-09,0.006711110400230528,4.273141013815175e-09,5.8474561241681355e-09,4.8024107604386e-07
150,0.9999777785184911,1.2946844082468517e-05,2.974007063354176e-07,2.4075295274771906e-09,0.0066665059093379275,2.4075295274771906e-09,6.372872278616092e-09,6.892615417783227e-07
151,0.9999780718585171,0.0001230955993367804,1.3887937972150974e-07,1.0554832858834737e-08,0.006621227195540669,1.0554832858834737e-08,6.943968986075486e-10,3.958062322063026e-08
152,0.9999783594282536,1.3544090299287656e-05,1.810626571804419e-07,1.8709807908645665e-08,0.006578790940213236,1.8709807908645665e-08,1.911216936904664e-08,1.2113091765371565e-06
153,0.9999786413780558,0.00019484912031610702,3.7418412652967434e-07,1.320649858340027e-09,0.006532902675912555,1.320649858340027e-09,3.741841265296743e-09,2.001224752004587e-06
154,0.9999789178534134,3.3653157883819596e-05,5.630197279020133e-07,1.223955930221768e-09,0.006493282042775314,1.223955930221768e-09,9.54685625572979e-09,2.043761612284308e-06
155,0.9999791889951385,0.0006750979766667408,1.0173982146625852e-06,1.0513114884846716e-07,0.006416052274400485,1.0513114884846716e-07,9.156583931963271e-08,9.56523888151941e-06
156,0.999979454939544,1.0060311840046546e-05,6.672400490828416e-08,1.584695116571749e-09,0.006410116768034564,1.584695116571749e-09,2.0017201472485248e-09,7.863423978441287e-07
157,0.9999797158186168,3.5345109601437356e-05,2.0969248273876318e-07,4.193849654775264e-09,0.006369199470707193,4.193849654775264e-09,3.6696184479283567e-09,3.162424755303972e-07
158,0.9999799717601799,9.541979131579604e-05,3.39360316746178e-07,6.478696956063398e-09,0.006328267782931184,6.478696956063398e-09,1.4499940806427607e-08,5.704338415124393e-07
